http://dbpedia.org/resource/Cyclone_Orson	Western Australia	Commonwealth of Australia	http://sws.geonames.org/2077456/	21515754	State of Western Australia	http://sws.geonames.org/2058645/	2239170	-25	122	-25	135
http://dbpedia.org/resource/Cyclone_Gwenda	Western Australia	Commonwealth of Australia	http://sws.geonames.org/2077456/	21515754	State of Western Australia	http://sws.geonames.org/2058645/	2239170	-25	122	-25	135
http://dbpedia.org/resource/Typhoon_Isa	Pohnpei	Federated States of Micronesia	http://sws.geonames.org/2081918/	107708	State of Pohnpei	http://sws.geonames.org/2081550/	34486	6.964	158.2056	6.924	158.162
http://dbpedia.org/resource/Cyclone_Herbie	Western Australia	Commonwealth of Australia	http://sws.geonames.org/2077456/	21515754	State of Western Australia	http://sws.geonames.org/2058645/	2239170	-25	122	-25	135
http://dbpedia.org/resource/Hurricane_Rita	Texas	United States	http://sws.geonames.org/6252001/	310232863	Texas	http://sws.geonames.org/4736286/	22875689	31.25044	-99.25061	39.76	-98.5
http://dbpedia.org/resource/Hurricane_Gracie	South Carolina	United States	http://sws.geonames.org/6252001/	310232863	South Carolina	http://sws.geonames.org/4597040/	4229842	34.00043	-81.00009	39.76	-98.5
http://dbpedia.org/resource/Hurricane_Gracie	Virginia	United States	http://sws.geonames.org/6252001/	310232863	West Virginia	http://sws.geonames.org/4826850/	1817871	38.50038	-80.50009	39.76	-98.5
http://dbpedia.org/resource/Hurricane_Gracie	Virginia	United States	http://sws.geonames.org/6252001/	310232863	Virginia	http://sws.geonames.org/6254928/	7642884	37.54812	-77.44675	39.76	-98.5
http://dbpedia.org/resource/Typhoon_Durian	Yap	Federated States of Micronesia	http://sws.geonames.org/2081918/	107708	State of Yap	http://sws.geonames.org/2081175/	11241	9.538	138.097	6.924	158.162
http://dbpedia.org/resource/Cyclone_Steve	Western Australia	Commonwealth of Australia	http://sws.geonames.org/2077456/	21515754	State of Western Australia	http://sws.geonames.org/2058645/	2239170	-25	122	-25	135
http://dbpedia.org/resource/Cyclone_Hollanda	Réunion	Reunion	http://sws.geonames.org/935317/	776948	Réunion	http://sws.geonames.org/6690283/	794107	-21.10044	55.60206	-21.1	55.6
http://dbpedia.org/resource/Hurricane_Carmen	Texas	United States	http://sws.geonames.org/6252001/	310232863	Texas	http://sws.geonames.org/4736286/	22875689	31.25044	-99.25061	39.76	-98.5
http://dbpedia.org/resource/Hurricane_Gustav	Oklahoma	United States	http://sws.geonames.org/6252001/	310232863	Oklahoma	http://sws.geonames.org/4544379/	3547049	35.49209	-97.50328	39.76	-98.5
http://dbpedia.org/resource/Hurricane_Gustav	Texas	United States	http://sws.geonames.org/6252001/	310232863	Texas	http://sws.geonames.org/4736286/	22875689	31.25044	-99.25061	39.76	-98.5
http://dbpedia.org/resource/Cyclone_Akash	Bangladesh	Bangladesh	http://sws.geonames.org/1210997/	156118464						24	90
http://dbpedia.org/resource/Cyclone_George	Western Australia	Commonwealth of Australia	http://sws.geonames.org/2077456/	21515754	State of Western Australia	http://sws.geonames.org/2058645/	2239170	-25	122	-25	135
http://dbpedia.org/resource/Effects_of_Hurricane_Isabel_in_Pennsylvania	Pennsylvania	United States	http://sws.geonames.org/6252001/	310232863	Pennsylvania	http://sws.geonames.org/6254927/	12440621	40.27245	-76.90567	39.76	-98.5
http://dbpedia.org/resource/Effects_of_Hurricane_Isabel_in_Virginia	Virginia	United States	http://sws.geonames.org/6252001/	310232863	West Virginia	http://sws.geonames.org/4826850/	1817871	38.50038	-80.50009	39.76	-98.5
http://dbpedia.org/resource/Effects_of_Hurricane_Isabel_in_Virginia	Virginia	United States	http://sws.geonames.org/6252001/	310232863	Virginia	http://sws.geonames.org/6254928/	7642884	37.54812	-77.44675	39.76	-98.5
http://dbpedia.org/resource/Hurricane_Dora	Bermuda	Bermuda	http://sws.geonames.org/3573345/	65365						32.33022	-64.74003
http://dbpedia.org/resource/Hurricane_Frederic	Cuba	Republic of Cuba	http://sws.geonames.org/3562981/	11423000	Provincia de Santiago de Cuba	http://sws.geonames.org/3536725/	1047015	20.2	-75.93333	22	-79.5
http://dbpedia.org/resource/Hurricane_Frederic	Cuba	Republic of Cuba	http://sws.geonames.org/3562981/	11423000						22	-79.5
http://dbpedia.org/resource/Hurricane_Hazel	Cuba	Republic of Cuba	http://sws.geonames.org/3562981/	11423000	Provincia de Santiago de Cuba	http://sws.geonames.org/3536725/	1047015	20.2	-75.93333	22	-79.5
http://dbpedia.org/resource/Hurricane_Hazel	Cuba	Republic of Cuba	http://sws.geonames.org/3562981/	11423000						22	-79.5
http://dbpedia.org/resource/Tropical_Storm_Gamma	Belize	Belize	http://sws.geonames.org/3582678/	314522	Belize District	http://sws.geonames.org/3582676/	89247	17.55	-88.41667	17.25	-88.75
http://dbpedia.org/resource/Tropical_Storm_Gamma	Belize	Belize	http://sws.geonames.org/3582678/	314522						17.25	-88.75
http://dbpedia.org/resource/Typhoon_Saomai	China	Republic of Nicaragua	http://sws.geonames.org/3617476/	5995928	Departamento de Chinandega	http://sws.geonames.org/3620380/	441300	12.83333	-87.08333	13	-85
http://dbpedia.org/resource/Typhoon_Saomai	China	People’s Republic of China	http://sws.geonames.org/1814991/	1330044000						35	105
http://dbpedia.org/resource/Typhoon_Matsa	China	Republic of Nicaragua	http://sws.geonames.org/3617476/	5995928	Departamento de Chinandega	http://sws.geonames.org/3620380/	441300	12.83333	-87.08333	13	-85
